v1,word,awl,gsl,core_avl,domain_avl,soc,sci,rel,his,med,law,fin,edu,hum,wg,frequency_gsl,complexity_gsl,proximity_gsl,polysemy_gsl,diversity_gsl,frequency_awl,complexity_awl,proximity_awl,polysemy_awl,diversity_awl,frequency_avlds,complexity_avlds,proximity_avlds,polydiv_avlds,missing,ortho_n,phono_n,og_n,old,pld,length,nphon,nsyll,nmorph,log_freq_hal,log_freq_kf,cocazipf,d,zenozipf,subzipf,cd,semd,wordage,freqband,z_sem_prec,wordsmyth_lnapossam,wordnet_lnapossam,word_uk,d_rt_mean,d_accuracy_mean,nmg_accuracy_mean,nmg_rt_mean,z_d_rt,z_d_accuracy,z_nmg_rt,z_nmg_accuracy,blprt,blpzscore,blpaccuracy,bg_mean,closed_class,sfi,lg10cd,lg10wf,word_age,occurtotal,occurnum,freq_pm,aoaknown,aoamean,aoasd,aoa,mrcaoa,frequency,image,dom_pos,bigram,concm,concsd,total_part,percent_known,percent_unknown,gradelevel,meanpctcor,prevalence_uk,prevalence_us,prevalence,prevalence_male,prevalence_female,aca_freq,ratio,disp,range,n_subjects,wffa_missing,_merge,age_band,quantile_aoamean,length2,complex_strata,frequency_strata,polysemy_strata,random_sample,sample_flag,strata,target
108446,deliberate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.001519,2.1423252,-.73357129,-.40804234,.90306294,-.16902266,.5828104,-.32637429,.38797793,.58486581,.4338702,1.0626007,-.54255044,.6819936,0,0,0,0,2.8499999,3.4000001,10,9,4,2,8.1099997,1.1760913,4.0104928,.76779997,3.7883303,3.4671772,64,2.0457795,485,6,-.36596769,1.6094379,1.3862944,deliberate,722.32355,.97142857,.96428573,731.14813,-.46078163,.65301675,-.023374455,.31810638,,,,5892.2202,,.67073303,2.1105897,2.1643529,,20,20,2.8431373,1,11.4,2.4400001,,,,,j,0,1.78,.93000001,27,1,0,12,.69,2.5758293,2.283941,2.3372042,2.0375421,2.3789804,,,,,,0,Matched (3),Middle School,Middle school,10,4,4,4,.0016198826,1,444,0
43433,antihuman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3158221,5.7132831,-.74677861,-2.6416516,-1.2077715,-4.6705828,3.620966,-.41445893,-2.0598345,-1.5324904,-4.0756378,3.6943669,-.57922548,-1.466993,78.571426,0,0,0,6.5,6.6999998,17,14,6,4,4.4699998,0,.38087919,0,1.7860218,1.6038543,7,1.4855433,365,2,-.96359617,0,0,antihuman,,,,,,,,,,,,,,,.30103001,.30103001,,18,12,.019607844,.66666669,11.08,2.9100001,,,,,n,0,1.58,.88,28,.86000001,.14285715,,,.7182278,1.014816,.93096727,1.0547063,.94702435,,,,,,78.571426,Matched (3),Middle School,Elementary,9,3,0,0,.32011375,0,300,0
367089,tote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2515094,-.96967703,1.6133235,-1.3182607,-3.100889,-1.6799821,-2.0980659,7.4764853,-.80139613,-2.8005545,-1.0379688,-1.3974556,2.6812282,-.55540454,0,15,31,10,1.5,1,4,3,1,1,6.8800001,0,3.4300971,.31549999,2.7425728,3.0510123,4,.97356433,388,4,.23166078,.69314718,.69314718,tote,754.53333,.85714287,.9285714,610.61536,-.22453025,.074142754,-1.1233407,.030340465,748.33331,.50281733,.55263156,4422.6699,0,-.80806082,1.6334685,1.748188,228,19,19,1.0784314,1,10.74,3.8599999,,,,,n,0,4.3800001,1.01,30,.97000003,.033333335,10,.77999997,1.5951532,1.7690119,1.714038,1.4126414,1.9332939,0,,,,,0,Matched (3),Middle School,Elementary,4,0,3,3,.0012576091,1,033,1
79247,chairman,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-.18885365,1.079772,-.67511672,-1.4940298,-.17204693,.41878214,-.3334876,-.11853343,-1.1909205,-.03185745,.91031218,.17016475,-.42925388,-.46703228,7.1428571,1,0,0,2.8,2.8499999,8,6,2,2,9.3299999,1.8260748,4.8785415,.80239999,3.978662,1.3016658,92,1.7385175,485,6,.23166078,0,.69314718,chairman,639.71875,1,1,664.71429,-1.066669,.79773521,-.62964094,.60587186,633.43243,-.18269561,.97368419,3008.5701,0,.88176143,0,0,112,19,19,11.862745,1,10.84,3.8,,,,,n,0,4.3099999,1.04,29,1,0,4,.76999998,2.1804612,2.1804612,2.1804612,2.1334214,2.2448757,0,,,,,7.1428571,Matched (3),Middle School,Elementary,8,2,4,2,.00055627589,1,242,1
169631,heroin,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1.2750492,.21725523,-.36345124,-2.1563132,-3.5166004,-.46049181,-.96431422,.31694674,-1.6786106,-3.1636398,.077573866,-.38629985,-.082957633,-1.4804416,0,3,0,0,1.8,2.4000001,6,6,2,1,8.1899996,.30103001,4.0350556,.3389,3.8257568,4.0035281,38,.86192304,282,5,.82928926,0,0,heroin,704.4375,.969697,1,680,-.59197176,.64424604,-.49014556,.60587186,,,,7289.6001,0,.35334513,2.3710678,2.7007036,102,18,17,9.8235292,.94444442,10.88,2.5,,,,,n,0,4.5700002,.94,5867,1,.0037497869,8,.76999998,2.1700904,2.5758293,2.4382243,2.5758293,2.3729889,1409,1.129519,.69437367,4,1,0,Matched (3),Middle School,Elementary,6,1,4,1,.63739049,0,141,1
288960,protracted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1806116,1.9999197,-.69918239,-1.492728,.50147045,-1.5954596,.57437098,-.30703616,-1.0444971,-.072574504,-.88241643,1.0516217,-.538728,-.42683378,3.5714285,0,0,0,2.8,2.8499999,10,10,3,2,6.3099999,0,3.4928136,.49000001,2.9644215,2.4167676,10,1.9557606,437,5,-.81418908,0,.69314718,protracted,891.35486,.93939394,.96296299,869.15387,.77902454,.49075657,1.2360477,.30744845,,,,4367.2202,0,-.37382609,1.0413927,1.1139433,402,19,17,.23529412,.89473683,11.35,2.55,,,,,j,0,1.92,1.1,26,.92000002,.07692308,,,1.9701295,1.8183764,1.852801,1.886306,1.8250623,0,,,,,3.5714285,Matched (3),Middle School,Middle school,10,4,3,2,.26987574,0,432,0
294041,quibble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6636312,.37194258,-.73832524,-1.0076722,-.38241115,-2.0304694,-.88050026,-.26396486,-.43154582,-1.0137842,-1.3477859,-.37434763,-.50838798,-.19328661,0,0,0,0,2.75,2,7,5,2,1,6.73,0,2.9774764,.4973,2.5664816,2.7941861,4,1.7314349,356,4,.82928926,.69314718,1.0986123,quibble,728.04761,.58333331,.96153843,681.40002,-.41879696,-1.3127431,-.47736913,.29597023,696,.3241159,.7368421,2020.17,0,-.81456172,1.4149734,1.4913617,350,19,14,.58823532,.7368421,11.86,5.3499999,,,,,v,0,2.29,1.08,28,.86000001,.14285715,10,.70999998,1.9701295,1.2756209,1.4056171,1.2479733,1.3885931,0,,,,,0,Matched (3),Middle School,Middle school,7,1,2,3,.90222389,0,123,1
301750,refurnish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4034395,2.1381011,-.66341472,-2.590451,-1.3020946,-4.8502717,.58240819,-.28535384,-2.1077626,-2.0941143,-4.1870289,.91224223,-.50388914,-1.5327649,71.428574,0,1,0,4.0500002,3.6500001,10,7,4,3,2.3,0,.38087919,0,1.7860218,1.9048843,1,1.4885277,199,3,-1.1130033,0,0,refurnish,,,,,,,,,,,,,,,.60206002,.60206002,469,19,19,.05882353,1,11.68,2.24,,,,,v,0,2.8099999,1.36,27,.95999998,.037037037,,,1.9633975,2.2679324,2.1707561,1.9684631,2.0911138,0,,,,,71.428574,Matched (3),Middle School,Middle school,9,3,0,0,.38312078,0,300,0
251676,opulence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9212968,1.4471565,-.70085186,-2.0495439,-1.2433691,-2.3709824,.07580588,-.27608985,-1.4561437,-1.4082943,-1.7618266,.53759909,-.51642996,-1.1053654,3.5714285,0,1,0,3.1500001,2.8,8,8,3,2,4.1999998,0,2.8927627,.31,2.8297229,2.0809755,9,1.4916359,437,4,.82928926,.69314718,0,opulence,796.95239,.61764705,.96666664,904.5517,.086603947,-1.1389389,1.5590837,.33729041,,,,3373.71,0,-.7187885,.77815127,.77815127,482,18,15,.098039217,.83333331,11.73,2.96,,,,,,,,,0,,,13,.57999998,1.4294094,1.611555,1.5628438,1.3340914,1.5068616,0,,,,,3.5714285,Matched (3),Middle School,Middle school,8,2,2,2,.43993619,0,222,1
366561,topless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5597789,.61221457,-.70312345,-1.3157045,-2.2322419,-2.0544226,-.67071015,-.26527885,-.79705137,-2.3160877,-1.2602105,-.1456835,-.5039463,-.44504198,14.285714,0,0,0,2.6500001,2.2,7,6,2,2,6.7800002,.47712126,3.1884143,.2899,1.7860218,3.3071456,2,1.2044377,297,4,-1.2624104,1.0986123,.69314718,topless,656.58826,1,1,604.73334,-.94293505,.79773521,-1.1770192,.60587186,546.05408,-.5229581,.97500002,4825.6699,0,,1.8260748,2.0043213,411,19,19,1.9607843,1,10.11,3.05,,,,,j,0,4.1100001,1.1,28,1,0,,,2.5758293,2.3973718,2.4376614,2.3090785,2.2218077,0,,,,,14.285714,Matched (3),Middle School,Elementary,7,1,2,3,.52474576,0,123,0
267339,perkiness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2276177,.15098323,-.038182426,-1.4632581,-2.5822074,-3.8704841,-1.0103037,2.1123755,-.82512653,-3.2778616,-3.2007897,-.52278548,.44180551,-.68500096,60.714287,4,16,3,2.55,2.0999999,7,5,1,1,2.4000001,.60206002,1.7610904,0,1.7860218,2.0017943,3,1.1621768,135,2,.82928926,1.0986123,.69314718,perkiness,,,,,,,,,,,,,0,,.69897002,.69897002,153,19,19,.078431375,1,10.42,2.8900001,,,,,n,0,3.1099999,1.5,29,.97000003,.034482758,,,1.9022166,2.0183067,1.9779794,2.199564,1.9611136,0,,,,,60.714287,Matched (3),Middle School,Elementary,9,3,0,3,.49931085,0,303,1
33201,adaptive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.7644194,.076263882,-.67831314,-2.0420103,-2.3977532,-1.0894803,-1.0267339,-.25408027,-1.6356379,-1.1548672,-.52064735,-.49555308,-.51507932,-1.055202,42.857143,0,0,0,1.6,1.45,7,5,2,2,6.8800001,0,3.8059242,.63200003,3.5126061,2.3820057,35,1.1357599,485,5,-1.2624104,0,0,adaptive,,,,,,,,,,,,,0,.30657023,1.0413927,1.0791812,266,18,18,.21568628,1,11.33,3.53,,,,,j,0,1.97,1.27,30,1,0,12,.68000001,2.5758293,2.0300355,2.1190341,2.3319013,2.0056851,2070,2.9404824,.86723572,7,0,42.857143,Matched (3),Middle School,Middle school,8,2,4,1,.90682042,0,241,1
320348,scrubwoman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4069848,2.7415781,-.67160535,-1.8509779,-1.9792149,-4.7836251,1.1766523,-.30636826,-1.2248119,-1.5487195,-4.2141738,1.4871668,-.50509453,-.93540007,67.85714,0,0,0,4.0999999,4.4000001,11,10,3,3,1.79,0,.38087919,.31,2.2654514,1.6038543,1,1.2931753,272,2,.38106793,0,.69314718,scrubwoman,,,,,,,,,,,,,,-1.4177585,.30103001,.30103001,,19,14,.019607844,.7368421,11.07,2.95,,,,,n,0,4.1199999,1.33,27,.88999999,.11111111,,,.19422463,.39018467,.3281112,.16098493,.36959508,,,,,,67.85714,Matched (3),Middle School,Elementary,10,4,0,2,.99221253,0,402,1
182365,indelicate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.674144,2.1937561,-.65323794,-1.4069865,-2.2589281,-3.2068293,.70149249,-.29936734,-.95933616,-2.4164979,-2.4468358,1.1114894,-.50780815,-.54061311,3.5714285,0,0,0,3,3.4000001,10,9,4,3,2.8900001,0,2.325362,0,2.0893602,2.5332732,1,1.2110894,325,4,-1.2624104,0,1.0986123,indelicate,1165.5294,.53125,.92592591,855.67999,2.7900326,-1.5765526,1.1130869,.0090245772,,,,6360.4399,0,,1.20412,1.230449,259,21,17,.3137255,.80952382,11.94,2.6800001,,,,,j,0,2.0699999,1.1799999,29,.97000003,.034482758,16,.62,1.5795475,1.259084,1.3340914,1.2640384,1.2674344,0,,,,,3.5714285,Matched (3),Middle School,Middle school,10,4,1,2,.42550409,0,412,1
179070,illusionist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2846918,2.5444274,-.7481361,-1.918949,-3.8861446,-2.8522694,.95325017,-.3273052,-1.5940171,-4.0830193,-2.1147883,1.2678764,-.55244845,-1.191353,17.857143,0,0,0,4.3499999,3.8,11,8,4,3,4.71,.47712126,2.6686809,0,1.7860218,2.2059143,1,.75790602,188,4,.2316608,0,.69314718,illusionist,870.28125,.969697,1,807.4483,.62445444,.64424604,.67293084,.60587186,,,,4310.1001,0,,.77815127,.90309,157,19,19,.13725491,1,10.21,2.4400001,,,,,n,0,3.3,1.54,27,1,0,,,2.2286079,2.2751153,2.2611494,2.0703342,2.1251819,0,,,,,17.857143,Matched (3),Middle School,Elementary,11,4,1,1,.058392141,1,411,1
214774,marketable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2277453,2.4548872,-.75912917,-1.2890501,-.30126044,-1.6076146,.82564223,-.33844531,-.91162932,-.045506015,-.92436939,1.2523876,-.55752593,-.27587029,0,0,0,0,3.9000001,3.75,10,9,4,2,6.46,.60206002,3.2576742,.59130001,2.7883303,2.4789157,6,1.7090511,485,5,-1.2624104,0,1.0986123,marketable,704.42859,1,.96666664,672.37933,-.59203708,.79773521,-.55969077,.33729041,,,,3241.78,0,-.48409984,1.1760913,1.1760913,423,19,19,.27450982,1,12.11,4.3099999,,,,,j,0,2.1600001,1.1799999,25,1,0,10,.70999998,2.5758293,2.267194,2.3350239,2.1504233,2.5758293,0,,,,,0,Matched (3),Middle School,Middle school,10,4,3,2,.22992864,0,432,0
199007,lament,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0807686,.24927962,-.47780263,-.18207626,-.24433553,-1.3823228,-1.0090925,.13706508,.49461436,-.66481537,-.71649033,-.38550964,-.19091623,.60831523,0,2,1,0,1.9,2.1500001,6,6,2,1,6.5500002,0,3.46474,.4964,3.1685414,3.0017943,13,1.7622582,437,5,-.067153454,1.6094379,1.6094379,lament,791.78125,.94117647,.89285713,664.67999,.048674792,.49978539,-.62995392,-.25742498,647.86841,.2462454,.97500002,4426.7998,0,-.1525906,1.39794,1.69897,408,18,16,.96078432,.8888889,11.81,3.0599999,,,,,v,0,1.75,1.0700001,26,.92000002,.07692308,12,.69999999,1.9493805,2.2465835,2.1489377,2.1605129,2.1926398,0,,,,,0,Matched (3),Middle School,Middle school,6,1,3,4,.046368882,1,134,0
88081,codebook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1279321,-.60756212,2.7177644,-.60804838,-4.3542705,-3.7363617,-1.8613691,11.84046,.056676868,-4.030724,-3.0418248,-1.2035826,4.2156076,.018062958,78.571426,21,44,17,1.9,1.8,4,3,1,2,2.4000001,0,1.9371817,0,1.7860218,2.3442171,35,.64793897,338,3,1.1281035,1.0986123,1.6094379,codebook,,,,,,,,,,,,,0,,.77815127,1.0413927,,22,22,.19607843,1,11.23,3.3800001,,,,,n,0,3.8800001,1.39,26,.92000002,.07692308,,,1.4345037,1.3496046,1.3732411,1.3391362,1.2066098,0,,,,,78.571426,Matched (3),Middle School,Middle school,8,2,0,4,.39004108,0,204,1
133710,exacta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3821988,4.5098391,-.77367121,-2.1330431,-3.4928367,-4.706665,2.5313978,-.38354442,-1.6341064,-3.642612,-4.0802717,2.7220545,-.55976731,-1.5050356,71.428574,0,0,0,6.1999998,7.1999998,13,12,4,3,3.1800001,0,.38087919,0,1.7860218,2.0809755,1,.87911797,146,3,1.725732,0,.69314718,exacta,,,,,,,,,,,,,,,.77815127,.77815127,36,18,6,.098039217,.33333334,11.33,3.3900001,,,,,,,,,0,,,,,,,,,,0,,,,,71.428574,Matched (3),Middle School,Middle school,6,1,0,1,.28475156,0,101,0
226254,misspent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5084925,1.5545934,-.6214183,-1.7768004,-1.3451395,-3.0503821,.126407,-.24782193,-1.4000466,-2.6606159,-2.3496153,.59255093,-.47974825,-.95173532,53.57143,0,1,0,2.5,3.55,8,8,3,3,4.4299998,0,2.4300971,0,2.2654514,2.3442171,2,1.4912348,173,3,-.067153439,0,.69314718,misspent,,,,,,,,,889.69232,1.3303542,.34210527,,0,,1.0413927,1.0413927,544,18,17,.19607843,.94444442,11.24,2.97,,,,,j,0,2.21,1.26,29,.97000003,.034482758,6,.83999997,1.1018513,1.0627513,1.0737554,.95416528,1.1040982,0,,,,,53.57143,Matched (3),Middle School,Middle school,8,2,1,2,.49639869,0,212,1
211785,maintain,1,0,1,0,0,0,0,0,0,0,0,0,0,1,.20474204,.85559016,-.82024193,.41937369,1.3170019,1.2273852,-.53492606,-.29352063,1.1581377,1.317452,1.7590952,.014431581,-.55117869,1.382392,0,0,0,0,2.75,2.6500001,8,6,2,1,10.22,1.7781513,4.7617593,.91659999,4.6462655,4.1236825,506,2.1556344,485,7,-.66478193,1.3862944,2.3025851,maintain,585.48486,1,.89285713,640,-1.4644623,.79773521,-.85518032,-.25742498,536.81079,-.54321611,1,3171.8601,0,1.6093621,2.7242758,2.820858,527,18,18,12.960784,1,9.9399996,2.3900001,,,,,v,0,2.3199999,1.33,28,1,0,12,.73000002,2.5758293,2.3878477,2.4317667,1.9809673,2.5758293,23831,1.7903488,.95109665,9,0,0,Matched (3),Elementary School,Elementary,8,2,4,4,.10087811,1,244,1
51237,awestruck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84934,1.4161071,-.80641955,-2.3432968,-2.0160899,-2.298928,.012612946,-.31674993,-2.070365,-1.1957628,-1.6371412,.39900589,-.56409007,-1.4006438,17.857143,0,0,0,4.0999999,3.25,9,6,2,2,4.6599998,0,2.9186983,.44639999,2.7883303,1.9048843,5,1.2501259,410,5,-1.2624104,0,0,awestruck,928.73914,.69696969,.95999998,652.79169,1.0532297,-.737158,-.73844504,.28357422,708.38708,.51804864,.85000002,3673.8799,0,-.60618353,.60206002,.60206002,,18,18,.05882353,1,10.28,2.5599999,,,,,n,0,2.03,1.3200001,29,1,0,,,1.6327416,1.897264,1.8128895,1.8257048,1.7905844,0,,,,,17.857143,Matched (3),Middle School,Elementary,9,3,2,0,.25557607,0,320,1
157347,godson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6291144,.78078735,-.55653375,-2.4027593,-4.2453899,-3.1109595,-.55850691,-.078427643,-1.8984438,-3.9364622,-2.3973787,-.073434591,-.35449681,-1.7898839,17.857143,1,0,0,2.6500001,3.6500001,6,6,2,2,3.8699999,0,2.3051584,0,1.7860218,2.9930205,2,.67107964,315,4,1.4269178,0,0,godson,784.82758,.90625,1,692.71429,-.0023288261,.32287765,-.3741166,.60587186,734.82141,.75941694,.69999999,2572,0,,1.3617278,1.690196,750,18,17,.94117647,.94444442,9.9399996,4.52,,,,,n,0,3.72,1.4299999,28,.88999999,.10714286,8,.68000001,2.1829641,1.4632307,1.5866556,1.4345037,1.6394013,0,,,,,17.857143,Matched (3),Elementary School,Elementary,6,1,1,0,.99735272,0,110,0
342841,squelch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9690256,.57016516,-.76108491,-.026045844,-1.0016018,-2.3866792,-.71978623,-.27483037,.67150611,-1.2966025,-1.6756803,-.19407542,-.49542004,.68448818,7.1428571,0,0,0,2.9000001,2.8,7,6,1,1,5.9899998,0,2.8041251,.31549999,2.2654514,2.4167676,1,1.5588714,410,4,-.067153454,1.9459101,1.7917595,squelch,826.68182,.64705884,.86206895,806.56,.30466256,-.98996383,.66482431,-.50549883,693.31036,.32859674,.7631579,1588.5,0,-1.4101208,1,1.1139433,227,18,16,.23529412,.8888889,11.75,3.99,,,,,v,0,2.9200001,1.26,29,.89999998,.10344828,12,.73000002,1.5981932,1.5229567,1.5423477,1.3591837,1.4663525,0,,,,,7.1428571,Matched (3),Middle School,Middle school,7,1,2,4,.54653817,0,124,0
257419,oxbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9280109,1.7434978,.43030289,-1.2599126,-4.4971128,-3.5845273,.34657362,3.9361434,-.77629584,-4.413981,-2.9362805,.75312501,1.0882691,-.62671173,53.57143,7,18,6,3.05,3.45,10,8,3,1,1.79,.30103001,2.2559404,0,2.0893602,1.3016658,1,.6113826,182,3,1.1281035,.69314718,1.0986123,oxbow,,,,,,,,,,,,,0,,0,0,675,20,13,.039215688,.64999998,11.23,4.8499999,,,,,n,0,4.1700001,1.27,27,.88999999,.11111111,12,.5,.90858084,.73831195,.78497559,.55764419,.75387484,0,,,,,53.57143,Matched (3),Middle School,Middle school,5,0,0,3,.53852826,0,003,1
395027,warden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5821837,.064168878,-.20586388,-1.9243789,-.91614467,-.79612571,-1.1501455,.62585616,-1.1244247,-1.0232787,-.24199776,-.57660294,.11432248,-.95561355,0,4,6,0,1.8,1.9,6,5,2,2,6.5300002,.60206002,3.6214285,.34,3.7706015,4.0617361,22,1.5824417,480,5,.82928926,.69314718,0,warden,761.68964,.87878788,1,655.23077,-.17204034,.18377793,-.71618629,.60587186,585.87177,-.28360513,.97500002,4137.6001,0,.29905233,2.2855573,2.7589118,94,19,19,11.235294,1,11,3.1099999,,,,,n,0,4.27,1.2,30,1,0,8,.77999997,2.5758293,2.0781851,2.1817169,2.5758293,1.889022,0,,,,,0,Matched (3),Middle School,Elementary,6,1,4,2,.19771509,0,142,1
316192,sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1876972,1.6239216,-.77084816,-2.2548833,-2.3557711,-1.5469381,.26020977,-.31058106,-1.9210511,-2.0540743,-1.0585793,.68022043,-.55909514,-1.4575356,10.714286,0,0,0,3.5,3.4000001,9,8,2,2,5.4200001,0,3.4784834,.4253,3.8711157,1.3016658,42,1.1782154,336,5,1.1281035,0,0,sandstone,745.23334,.90909094,1,699.11108,-.29274356,.3372674,-.31574035,.60587186,598.57892,-.094180971,.94999999,4625.25,0,.49772644,0,0,332,20,20,.3137255,1,10.05,2.3900001,,,,,n,0,4.7399998,.52999997,29,.93000001,.068965517,8,.77999997,2.1902699,2.259599,2.2396369,2.5758293,2.5758293,0,,,,,10.714286,Matched (3),Middle School,Elementary,9,3,3,0,.72137648,0,330,1
326073,shallows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8796928,.4754169,-.70322299,-.85954016,-2.3805869,-2.3936625,-.66908282,-.23383804,-.12889126,-1.0035818,-1.7423494,-.24207284,-.48403743,.01440806,53.57143,0,1,0,2.25,1.95,8,5,2,3,0,0,3.17046,.4118,3.3446326,2.6250436,16,1.1770782,476,4,-.51537478,1.3862944,1.0986123,shallows,,,,,,,,,590.81079,-.32184049,.97368419,,0,-.051395811,1.230449,1.3222193,,18,18,.39215687,1,11.39,3.9100001,,,,,n,0,3.3299999,1.63,25,.95999998,.039999999,,,2.1251819,1.6448536,1.722832,1.8388844,1.8538847,0,,,,,53.57143,Matched (3),Middle School,Middle school,8,2,2,4,.36237147,0,224,1
56551,bedsore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6025438,.81575119,-.63894498,-2.5441041,-3.6311264,-5.0973806,-.45410168,-.25451335,-1.982857,-3.6864345,-4.4459491,-.027007367,-.47997612,-1.8129852,35.714287,0,0,0,2.9000001,3.1500001,7,6,2,2,0,0,.38087919,0,1.7860218,2.0017943,1,.8660574,109,3,1.1281035,0,0,bedsore,785.0769,.7647059,.96551722,757.92859,-.00050005742,-.39406413,.22102046,.32802907,,,,4354,,,.60206002,.69897002,,19,19,.078431375,1,10.74,2.5999999,,,,,n,0,4.6100001,.88,28,1,0,8,.69,2.0099661,1.8844806,1.917977,1.6137329,1.8993384,0,,,,,35.714287,Matched (3),Middle School,Elementary,7,1,0,0,.31609711,0,100,0
315747,samarium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4553537,2.1331327,-.66201192,-2.5863428,-5.1585727,-4.8819284,.65956962,-.3002333,-2.0549095,-4.6729856,-4.3140593,.98393595,-.51215273,-1.8557442,75,0,0,0,3.9000001,3.9000001,10,8,3,3,2.2,.30103001,.38087919,0,1.7860218,1.3016658,3,.41847336,107,3,1.1281035,0,0,samarium,,,,,,,,,,,,,,,0,0,121,21,2,0,.095238097,12.5,3.54,,,,,,,,,0,,,,,-.85058486,-.86739999,-.86325008,-.86994886,-1.0875168,0,,,,,75,Matched (3),Middle School,Middle school,8,2,0,0,.66436481,0,200,1
270287,phosphorescent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2308159,3.931788,-.82805568,-2.5821831,-1.4896882,-2.686379,2.129241,-.35764757,-2.3217804,-1.4210684,-2.0126257,2.3052964,-.5911752,-1.5421797,7.1428571,0,1,0,5.9499998,5.1999998,14,10,4,4,3.9300001,0,2.6009872,.31349999,2.8675115,2.1479223,8,1.4080316,257,4,-1.2624104,0,0,phosphorescent,,,.63999999,958.375,,,2.0502679,-2.2948053,,,,4161,0,-.67252004,.84509802,.84509802,233,19,18,.11764706,.94736844,12.06,4.4299998,,,,,j,0,3.79,1.22,26,.92000002,.07692308,12,.68000001,1.7239494,1.6448536,1.6641275,1.5164841,1.597494,0,,,,,7.1428571,Matched (3),Middle School,Middle school,14,4,1,0,.28144595,0,410,1
324140,sentimentalize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1983657,4.4118195,-.74946809,-1.3936828,-1.6882763,-3.7517197,2.5151408,-.38391802,-.90080571,-1.845891,-3.0174937,2.7367527,-.55801678,-.4574236,3.5714285,0,0,0,5.25,5.75,14,12,5,4,1.61,0,1.8722409,0,2.0893602,1.6038543,1,1.3594229,376,4,-.96359617,.69314718,1.0986123,sentimentalise,1090.9474,.65517241,.66666669,1026,2.2429903,-.94886738,2.6674049,-2.0799401,,,,4724.1499,0,,.30103001,.30103001,212,21,16,.019607844,.76190478,11.56,3.79,,,,,v,0,1.6799999,.88999999,23,.95999998,.043478262,,,1.3061546,1.0561501,1.1222975,1.1323198,1.0465059,0,,,,,3.5714285,Matched (3),Middle School,Middle school,14,4,0,2,.13292804,0,402,0
286204,privy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0785007,-.070561901,-.68255305,-.6984145,-1.3455484,-1.3818417,-1.287394,-.17536792,-.10974994,-.98187321,-.74442178,-.66822416,-.46733809,.092233367,0,0,4,0,2,1.85,5,5,2,1,6.3499999,.60206002,3.325362,.54530001,3.018779,3.1893151,10,1.4452047,437,5,-.067153454,.69314718,1.3862944,privy,783.38098,.60000002,.6785714,793.73682,-.012939265,-1.2283237,.54780161,-1.9840186,684.10345,.28543389,.81578946,2545.25,0,-.2693947,1.80618,1.8864907,770,18,14,1.4901961,.77777779,12.07,3.4300001,,,,,j,0,2.3599999,1.52,30,.93000001,.06666667,13,.69999999,1.576112,1.5767207,1.5765432,1.4345037,1.5483032,0,,,,,0,Matched (3),Middle School,Middle school,5,0,3,4,.65732998,0,034,1
